,Date,Timespan,Value,Base
15656,2021-03-13T00:00:00.0000000,07:00-08:00,42149.4,1059490.0
15657,2021-03-13T00:00:00.0000000,08:00-09:00,43642.7,1059490.0
15658,2021-03-13T00:00:00.0000000,09:00-10:00,44379.0,1059490.0
15659,2021-03-13T00:00:00.0000000,10:00-11:00,44408.5,1059490.0
15660,2021-03-13T00:00:00.0000000,11:00-12:00,44213.7,1059490.0
15661,2021-03-13T00:00:00.0000000,12:00-13:00,43565.0,1059490.0
15662,2021-03-13T00:00:00.0000000,13:00-14:00,43011.0,1059490.0
15663,2021-03-13T00:00:00.0000000,14:00-15:00,42738.9,1059490.0
15664,2021-03-13T00:00:00.0000000,15:00-16:00,43012.4,1059490.0
15665,2021-03-13T00:00:00.0000000,16:00-17:00,43922.6,1059490.0
15666,2021-03-13T00:00:00.0000000,17:00-18:00,46588.2,1059490.0
15667,2021-03-13T00:00:00.0000000,18:00-19:00,50054.0,1059490.0
15668,2021-03-13T00:00:00.0000000,19:00-20:00,50908.8,1059490.0
15669,2021-03-13T00:00:00.0000000,20:00-21:00,49868.9,1059490.0
15670,2021-03-13T00:00:00.0000000,21:00-22:00,48697.8,1059490.0
15671,2021-03-13T00:00:00.0000000,22:00-23:00,47854.3,1059490.0
15672,2021-03-14T00:00:00.0000000,23:00-24:00,46008.0,1055445.2
15673,2021-03-14T00:00:00.0000000,00:00-01:00,44013.9,1055445.2
15674,2021-03-14T00:00:00.0000000,01:00-02:00,43131.3,1055445.2
15675,2021-03-14T00:00:00.0000000,02:00-03:00,42746.3,1055445.2
15676,2021-03-14T00:00:00.0000000,03:00-04:00,42670.2,1055445.2
15677,2021-03-14T00:00:00.0000000,04:00-05:00,43217.8,1055445.2
15678,2021-03-14T00:00:00.0000000,05:00-06:00,46314.2,1055445.2
15679,2021-03-14T00:00:00.0000000,06:00-07:00,51738.7,1055445.2
15680,2021-03-14T00:00:00.0000000,07:00-08:00,54049.2,1055445.2
15681,2021-03-14T00:00:00.0000000,08:00-09:00,54547.9,1055445.2
15682,2021-03-14T00:00:00.0000000,09:00-10:00,54165.2,1055445.2
15683,2021-03-14T00:00:00.0000000,10:00-11:00,53611.4,1055445.2
15684,2021-03-14T00:00:00.0000000,11:00-12:00,52819.6,1055445.2
15685,2021-03-14T00:00:00.0000000,12:00-13:00,51991.8,1055445.2
15686,2021-03-14T00:00:00.0000000,13:00-14:00,50917.0,1055445.2
15687,2021-03-14T00:00:00.0000000,14:00-15:00,49952.0,1055445.2
15688,2021-03-14T00:00:00.0000000,15:00-16:00,49861.4,1055445.2
15689,2021-03-14T00:00:00.0000000,16:00-17:00,50462.4,1055445.2
15690,2021-03-14T00:00:00.0000000,17:00-18:00,52626.8,1055445.2
15691,2021-03-14T00:00:00.0000000,18:00-19:00,53294.7,1055445.2
15692,2021-03-14T00:00:00.0000000,19:00-20:00,53530.1,1055445.2
15693,2021-03-14T00:00:00.0000000,20:00-21:00,52276.1,1055445.2
15694,2021-03-14T00:00:00.0000000,21:00-22:00,50249.6,1055445.2
15695,2021-03-14T00:00:00.0000000,22:00-23:00,48528.0,1055445.2
15696,2021-03-15T00:00:00.0000000,23:00-24:00,46574.1,1193289.7
15697,2021-03-15T00:00:00.0000000,00:00-01:00,44403.9,1193289.7
15698,2021-03-15T00:00:00.0000000,01:00-02:00,43759.3,1193289.7
15699,2021-03-15T00:00:00.0000000,02:00-03:00,43570.7,1193289.7
15700,2021-03-15T00:00:00.0000000,03:00-04:00,43827.3,1193289.7
15701,2021-03-15T00:00:00.0000000,04:00-05:00,44512.1,1193289.7
15702,2021-03-15T00:00:00.0000000,05:00-06:00,46102.5,1193289.7
15703,2021-03-15T00:00:00.0000000,06:00-07:00,50685.7,1193289.7
15704,2021-03-15T00:00:00.0000000,07:00-08:00,52904.9,1193289.7
15705,2021-03-15T00:00:00.0000000,08:00-09:00,53520.2,1193289.7
15706,2021-03-15T00:00:00.0000000,09:00-10:00,53063.4,1193289.7
15707,2021-03-15T00:00:00.0000000,10:00-11:00,52113.3,1193289.7
15708,2021-03-15T00:00:00.0000000,11:00-12:00,51380.2,1193289.7
15709,2021-03-15T00:00:00.0000000,12:00-13:00,50682.8,1193289.7
15710,2021-03-15T00:00:00.0000000,13:00-14:00,50020.6,1193289.7
15711,2021-03-15T00:00:00.0000000,14:00-15:00,49781.5,1193289.7
15712,2021-03-15T00:00:00.0000000,15:00-16:00,49820.6,1193289.7
15713,2021-03-15T00:00:00.0000000,16:00-17:00,50915.1,1193289.7
15714,2021-03-15T00:00:00.0000000,17:00-18:00,52465.2,1193289.7
15715,2021-03-15T00:00:00.0000000,18:00-19:00,53382.7,1193289.7
15716,2021-03-15T00:00:00.0000000,19:00-20:00,53120.3,1193289.7
15717,2021-03-15T00:00:00.0000000,20:00-21:00,52121.3,1193289.7
15718,2021-03-15T00:00:00.0000000,21:00-22:00,50085.5,1193289.7
15719,2021-03-15T00:00:00.0000000,22:00-23:00,48558.3,1193289.7
15720,2021-03-16T00:00:00.0000000,23:00-24:00,46481.1,1187278.5
15721,2021-03-16T00:00:00.0000000,00:00-01:00,45334.5,1187278.5
15722,2021-03-16T00:00:00.0000000,01:00-02:00,44696.6,1187278.5
15723,2021-03-16T00:00:00.0000000,02:00-03:00,44597.7,1187278.5
15724,2021-03-16T00:00:00.0000000,03:00-04:00,44794.2,1187278.5
15725,2021-03-16T00:00:00.0000000,04:00-05:00,45549.4,1187278.5
15726,2021-03-16T00:00:00.0000000,05:00-06:00,47437.1,1187278.5
15727,2021-03-16T00:00:00.0000000,06:00-07:00,51520.9,1187278.5
15728,2021-03-16T00:00:00.0000000,07:00-08:00,53665.6,1187278.5
15729,2021-03-16T00:00:00.0000000,08:00-09:00,53656.1,1187278.5
15730,2021-03-16T00:00:00.0000000,09:00-10:00,52723.3,1187278.5
15731,2021-03-16T00:00:00.0000000,10:00-11:00,52126.7,1187278.5
15732,2021-03-16T00:00:00.0000000,11:00-12:00,51795.3,1187278.5
15733,2021-03-16T00:00:00.0000000,12:00-13:00,51265.7,1187278.5
15734,2021-03-16T00:00:00.0000000,13:00-14:00,50655.1,1187278.5
15735,2021-03-16T00:00:00.0000000,14:00-15:00,50292.6,1187278.5
15736,2021-03-16T00:00:00.0000000,15:00-16:00,50491.6,1187278.5
15737,2021-03-16T00:00:00.0000000,16:00-17:00,51679.3,1187278.5
15738,2021-03-16T00:00:00.0000000,17:00-18:00,52645.4,1187278.5
15739,2021-03-16T00:00:00.0000000,18:00-19:00,53210.8,1187278.5
15740,2021-03-16T00:00:00.0000000,19:00-20:00,53476.1,1187278.5
15741,2021-03-16T00:00:00.0000000,20:00-21:00,51695.9,1187278.5
15742,2021-03-16T00:00:00.0000000,21:00-22:00,49998.8,1187278.5
15743,2021-03-16T00:00:00.0000000,22:00-23:00,48257.4,1187278.5
15744,2021-03-17T00:00:00.0000000,23:00-24:00,46221.0,1197787.1
15745,2021-03-17T00:00:00.0000000,00:00-01:00,44474.6,1197787.1
15746,2021-03-17T00:00:00.0000000,01:00-02:00,43656.6,1197787.1
15747,2021-03-17T00:00:00.0000000,02:00-03:00,43496.8,1197787.1
15748,2021-03-17T00:00:00.0000000,03:00-04:00,43681.1,1197787.1
15749,2021-03-17T00:00:00.0000000,04:00-05:00,44443.6,1197787.1
15750,2021-03-17T00:00:00.0000000,05:00-06:00,46417.4,1197787.1
15751,2021-03-17T00:00:00.0000000,06:00-07:00,51003.3,1197787.1
15752,2021-03-17T00:00:00.0000000,07:00-08:00,53592.6,1197787.1
15753,2021-03-17T00:00:00.0000000,08:00-09:00,53612.6,1197787.1
15754,2021-03-17T00:00:00.0000000,09:00-10:00,53581.5,1197787.1
15755,2021-03-17T00:00:00.0000000,10:00-11:00,52846.7,1197787.1
15756,2021-03-17T00:00:00.0000000,11:00-12:00,52422.8,1197787.1
15757,2021-03-17T00:00:00.0000000,12:00-13:00,51746.2,1197787.1
15758,2021-03-17T00:00:00.0000000,13:00-14:00,51100.5,1197787.1
15759,2021-03-17T00:00:00.0000000,14:00-15:00,50864.2,1197787.1
15760,2021-03-17T00:00:00.0000000,15:00-16:00,51032.0,1197787.1
15761,2021-03-17T00:00:00.0000000,16:00-17:00,51633.9,1197787.1
15762,2021-03-17T00:00:00.0000000,17:00-18:00,52960.1,1197787.1
15763,2021-03-17T00:00:00.0000000,18:00-19:00,54339.0,1197787.1
15764,2021-03-17T00:00:00.0000000,19:00-20:00,53927.1,1197787.1
15765,2021-03-17T00:00:00.0000000,20:00-21:00,52366.2,1197787.1
15766,2021-03-17T00:00:00.0000000,21:00-22:00,50559.7,1197787.1
15767,2021-03-17T00:00:00.0000000,22:00-23:00,48547.3,1197787.1
15768,2021-03-18T00:00:00.0000000,23:00-24:00,46377.3,1198683.1
15769,2021-03-18T00:00:00.0000000,00:00-01:00,45425.6,1198683.1
15770,2021-03-18T00:00:00.0000000,01:00-02:00,44773.5,1198683.1
15771,2021-03-18T00:00:00.0000000,02:00-03:00,44529.9,1198683.1
15772,2021-03-18T00:00:00.0000000,03:00-04:00,44960.0,1198683.1
15773,2021-03-18T00:00:00.0000000,04:00-05:00,46022.1,1198683.1
15774,2021-03-18T00:00:00.0000000,05:00-06:00,48269.4,1198683.1
15775,2021-03-18T00:00:00.0000000,06:00-07:00,51534.4,1198683.1
15776,2021-03-18T00:00:00.0000000,07:00-08:00,53064.1,1198683.1
15777,2021-03-18T00:00:00.0000000,08:00-09:00,53542.8,1198683.1
15778,2021-03-18T00:00:00.0000000,09:00-10:00,53368.4,1198683.1
15779,2021-03-18T00:00:00.0000000,10:00-11:00,52041.5,1198683.1
15780,2021-03-18T00:00:00.0000000,11:00-12:00,51008.9,1198683.1
15781,2021-03-18T00:00:00.0000000,12:00-13:00,49952.5,1198683.1
15782,2021-03-18T00:00:00.0000000,13:00-14:00,48436.2,1198683.1
15783,2021-03-18T00:00:00.0000000,14:00-15:00,48027.0,1198683.1
15784,2021-03-18T00:00:00.0000000,15:00-16:00,48036.5,1198683.1
15785,2021-03-18T00:00:00.0000000,16:00-17:00,48951.2,1198683.1
15786,2021-03-18T00:00:00.0000000,17:00-18:00,50410.7,1198683.1
15787,2021-03-18T00:00:00.0000000,18:00-19:00,51642.0,1198683.1
15788,2021-03-18T00:00:00.0000000,19:00-20:00,51621.5,1198683.1
15789,2021-03-18T00:00:00.0000000,20:00-21:00,50244.5,1198683.1
15790,2021-03-18T00:00:00.0000000,21:00-22:00,48828.3,1198683.1
15791,2021-03-18T00:00:00.0000000,22:00-23:00,47500.9,1198683.1
15792,2021-03-19T00:00:00.0000000,23:00-24:00,45920.7,1178112.6
15793,2021-03-19T00:00:00.0000000,00:00-01:00,44257.3,1178112.6
15794,2021-03-19T00:00:00.0000000,01:00-02:00,43393.6,1178112.6
15795,2021-03-19T00:00:00.0000000,02:00-03:00,43232.2,1178112.6
15796,2021-03-19T00:00:00.0000000,03:00-04:00,43197.1,1178112.6
15797,2021-03-19T00:00:00.0000000,04:00-05:00,43325.4,1178112.6
15798,2021-03-19T00:00:00.0000000,05:00-06:00,44043.0,1178112.6
15799,2021-03-19T00:00:00.0000000,06:00-07:00,44813.8,1178112.6
15800,2021-03-19T00:00:00.0000000,07:00-08:00,46058.7,1178112.6
15801,2021-03-19T00:00:00.0000000,08:00-09:00,46935.1,1178112.6
15802,2021-03-19T00:00:00.0000000,09:00-10:00,47131.7,1178112.6
15803,2021-03-19T00:00:00.0000000,10:00-11:00,47037.5,1178112.6
15804,2021-03-19T00:00:00.0000000,11:00-12:00,46699.3,1178112.6
15805,2021-03-19T00:00:00.0000000,12:00-13:00,46167.4,1178112.6
15806,2021-03-19T00:00:00.0000000,13:00-14:00,45638.1,1178112.6
15807,2021-03-19T00:00:00.0000000,14:00-15:00,45110.1,1178112.6
15808,2021-03-19T00:00:00.0000000,15:00-16:00,45123.1,1178112.6
15809,2021-03-19T00:00:00.0000000,16:00-17:00,45830.1,1178112.6
15810,2021-03-19T00:00:00.0000000,17:00-18:00,47392.4,1178112.6
15811,2021-03-19T00:00:00.0000000,18:00-19:00,48929.7,1178112.6
15812,2021-03-19T00:00:00.0000000,19:00-20:00,48007.4,1178112.6
15813,2021-03-19T00:00:00.0000000,20:00-21:00,46330.2,1178112.6
15814,2021-03-19T00:00:00.0000000,21:00-22:00,45070.8,1178112.6
15815,2021-03-19T00:00:00.0000000,22:00-23:00,43481.7,1178112.6
15816,2021-03-20T00:00:00.0000000,23:00-24:00,42655.6,1089861.3
15817,2021-03-20T00:00:00.0000000,00:00-01:00,41099.5,1089861.3
15818,2021-03-20T00:00:00.0000000,01:00-02:00,40339.7,1089861.3
15819,2021-03-20T00:00:00.0000000,02:00-03:00,40071.3,1089861.3
15820,2021-03-20T00:00:00.0000000,03:00-04:00,40112.1,1089861.3
15821,2021-03-20T00:00:00.0000000,04:00-05:00,40267.3,1089861.3
15822,2021-03-20T00:00:00.0000000,05:00-06:00,40278.9,1089861.3
15823,2021-03-20T00:00:00.0000000,06:00-07:00,40137.4,1089861.3
15824,2021-03-20T00:00:00.0000000,07:00-08:00,40570.1,1089861.3
15825,2021-03-20T00:00:00.0000000,08:00-09:00,41857.6,1089861.3
15826,2021-03-20T00:00:00.0000000,09:00-10:00,42054.0,1089861.3
15827,2021-03-20T00:00:00.0000000,10:00-11:00,42306.5,1089861.3
15828,2021-03-20T00:00:00.0000000,11:00-12:00,41982.1,1089861.3
15829,2021-03-20T00:00:00.0000000,12:00-13:00,41603.1,1089861.3
15830,2021-03-20T00:00:00.0000000,13:00-14:00,40891.0,1089861.3
15831,2021-03-20T00:00:00.0000000,14:00-15:00,40586.9,1089861.3
15832,2021-03-20T00:00:00.0000000,15:00-16:00,41110.5,1089861.3
15833,2021-03-20T00:00:00.0000000,16:00-17:00,42599.9,1089861.3
15834,2021-03-20T00:00:00.0000000,17:00-18:00,45370.9,1089861.3
15835,2021-03-20T00:00:00.0000000,18:00-19:00,47776.4,1089861.3
15836,2021-03-20T00:00:00.0000000,19:00-20:00,48296.7,1089861.3
15837,2021-03-20T00:00:00.0000000,20:00-21:00,47304.2,1089861.3
15838,2021-03-20T00:00:00.0000000,21:00-22:00,46674.4,1089861.3
15839,2021-03-20T00:00:00.0000000,22:00-23:00,45627.0,1089861.3
15840,2021-03-21T00:00:00.0000000,23:00-24:00,44023.6,1022941.1
15841,2021-03-21T00:00:00.0000000,00:00-01:00,42150.6,1022941.1
15842,2021-03-21T00:00:00.0000000,01:00-02:00,41540.3,1022941.1
15843,2021-03-21T00:00:00.0000000,02:00-03:00,41609.1,1022941.1
15844,2021-03-21T00:00:00.0000000,03:00-04:00,41754.5,1022941.1
15845,2021-03-21T00:00:00.0000000,04:00-05:00,42838.3,1022941.1
15846,2021-03-21T00:00:00.0000000,05:00-06:00,45168.4,1022941.1
15847,2021-03-21T00:00:00.0000000,06:00-07:00,49282.0,1022941.1
15848,2021-03-21T00:00:00.0000000,07:00-08:00,52060.7,1022941.1
15849,2021-03-21T00:00:00.0000000,08:00-09:00,52353.4,1022941.1
15850,2021-03-21T00:00:00.0000000,09:00-10:00,51715.9,1022941.1
15851,2021-03-21T00:00:00.0000000,10:00-11:00,50736.2,1022941.1
15852,2021-03-21T00:00:00.0000000,11:00-12:00,50002.2,1022941.1
15853,2021-03-21T00:00:00.0000000,12:00-13:00,49635.1,1022941.1
15854,2021-03-21T00:00:00.0000000,13:00-14:00,48729.5,1022941.1
15855,2021-03-21T00:00:00.0000000,14:00-15:00,48782.6,1022941.1
15856,2021-03-21T00:00:00.0000000,15:00-16:00,48885.0,1022941.1
15857,2021-03-21T00:00:00.0000000,16:00-17:00,49551.8,1022941.1
15858,2021-03-21T00:00:00.0000000,17:00-18:00,50440.4,1022941.1
15859,2021-03-21T00:00:00.0000000,18:00-19:00,51514.9,1022941.1
15860,2021-03-21T00:00:00.0000000,19:00-20:00,51335.6,1022941.1
15861,2021-03-21T00:00:00.0000000,20:00-21:00,49787.2,1022941.1
15862,2021-03-21T00:00:00.0000000,21:00-22:00,48400.9,1022941.1
15863,2021-03-21T00:00:00.0000000,22:00-23:00,46769.3,1022941.1
15864,2021-03-22T00:00:00.0000000,23:00-24:00,44502.9,1149546.8
15865,2021-03-22T00:00:00.0000000,00:00-01:00,42163.7,1149546.8
15866,2021-03-22T00:00:00.0000000,01:00-02:00,41696.2,1149546.8
15867,2021-03-22T00:00:00.0000000,02:00-03:00,41731.8,1149546.8
15868,2021-03-22T00:00:00.0000000,03:00-04:00,41789.4,1149546.8
15869,2021-03-22T00:00:00.0000000,04:00-05:00,42280.7,1149546.8
15870,2021-03-22T00:00:00.0000000,05:00-06:00,44778.2,1149546.8
15871,2021-03-22T00:00:00.0000000,06:00-07:00,48751.4,1149546.8
15872,2021-03-22T00:00:00.0000000,07:00-08:00,51340.6,1149546.8
15873,2021-03-22T00:00:00.0000000,08:00-09:00,51358.8,1149546.8
15874,2021-03-22T00:00:00.0000000,09:00-10:00,50271.2,1149546.8
15875,2021-03-22T00:00:00.0000000,10:00-11:00,48897.9,1149546.8
15876,2021-03-22T00:00:00.0000000,11:00-12:00,48019.4,1149546.8
15877,2021-03-22T00:00:00.0000000,12:00-13:00,47231.9,1149546.8
15878,2021-03-22T00:00:00.0000000,13:00-14:00,46384.6,1149546.8
15879,2021-03-22T00:00:00.0000000,14:00-15:00,46110.1,1149546.8
15880,2021-03-22T00:00:00.0000000,15:00-16:00,46216.0,1149546.8
15881,2021-03-22T00:00:00.0000000,16:00-17:00,46543.3,1149546.8
15882,2021-03-22T00:00:00.0000000,17:00-18:00,47447.0,1149546.8
15883,2021-03-22T00:00:00.0000000,18:00-19:00,49268.7,1149546.8
15884,2021-03-22T00:00:00.0000000,19:00-20:00,49121.7,1149546.8
15885,2021-03-22T00:00:00.0000000,20:00-21:00,47541.0,1149546.8
15886,2021-03-22T00:00:00.0000000,21:00-22:00,45830.5,1149546.8
15887,2021-03-22T00:00:00.0000000,22:00-23:00,44464.6,1149546.8
15888,2021-03-23T00:00:00.0000000,23:00-24:00,42893.1,1112131.8
15889,2021-03-23T00:00:00.0000000,00:00-01:00,41145.4,1112131.8
15890,2021-03-23T00:00:00.0000000,01:00-02:00,40055.8,1112131.8
15891,2021-03-23T00:00:00.0000000,02:00-03:00,39700.1,1112131.8
15892,2021-03-23T00:00:00.0000000,03:00-04:00,39922.7,1112131.8
15893,2021-03-23T00:00:00.0000000,04:00-05:00,40435.6,1112131.8
15894,2021-03-23T00:00:00.0000000,05:00-06:00,42922.2,1112131.8
15895,2021-03-23T00:00:00.0000000,06:00-07:00,46594.7,1112131.8
15896,2021-03-23T00:00:00.0000000,07:00-08:00,49059.7,1112131.8
15897,2021-03-23T00:00:00.0000000,08:00-09:00,49605.4,1112131.8
15898,2021-03-23T00:00:00.0000000,09:00-10:00,48672.7,1112131.8
15899,2021-03-23T00:00:00.0000000,10:00-11:00,47719.1,1112131.8
15900,2021-03-23T00:00:00.0000000,11:00-12:00,47796.5,1112131.8
15901,2021-03-23T00:00:00.0000000,12:00-13:00,47342.7,1112131.8
15902,2021-03-23T00:00:00.0000000,13:00-14:00,47026.6,1112131.8
15903,2021-03-23T00:00:00.0000000,14:00-15:00,46667.6,1112131.8
15904,2021-03-23T00:00:00.0000000,15:00-16:00,46567.2,1112131.8
15905,2021-03-23T00:00:00.0000000,16:00-17:00,46757.7,1112131.8
15906,2021-03-23T00:00:00.0000000,17:00-18:00,48066.1,1112131.8
15907,2021-03-23T00:00:00.0000000,18:00-19:00,49394.2,1112131.8
15908,2021-03-23T00:00:00.0000000,19:00-20:00,49405.6,1112131.8
15909,2021-03-23T00:00:00.0000000,20:00-21:00,47734.5,1112131.8
15910,2021-03-23T00:00:00.0000000,21:00-22:00,46171.5,1112131.8
15911,2021-03-23T00:00:00.0000000,22:00-23:00,44346.1,1112131.8
15912,2021-03-24T00:00:00.0000000,23:00-24:00,42986.9,1096096.6
15913,2021-03-24T00:00:00.0000000,00:00-01:00,40849.3,1096096.6
15914,2021-03-24T00:00:00.0000000,01:00-02:00,40036.0,1096096.6
15915,2021-03-24T00:00:00.0000000,02:00-03:00,40033.3,1096096.6
15916,2021-03-24T00:00:00.0000000,03:00-04:00,40142.1,1096096.6
15917,2021-03-24T00:00:00.0000000,04:00-05:00,40750.6,1096096.6
15918,2021-03-24T00:00:00.0000000,05:00-06:00,43517.9,1096096.6
15919,2021-03-24T00:00:00.0000000,06:00-07:00,47019.2,1096096.6
15920,2021-03-24T00:00:00.0000000,07:00-08:00,49603.7,1096096.6
15921,2021-03-24T00:00:00.0000000,08:00-09:00,50205.1,1096096.6
15922,2021-03-24T00:00:00.0000000,09:00-10:00,49553.6,1096096.6
15923,2021-03-24T00:00:00.0000000,10:00-11:00,49090.6,1096096.6
15924,2021-03-24T00:00:00.0000000,11:00-12:00,47550.4,1096096.6
15925,2021-03-24T00:00:00.0000000,12:00-13:00,47084.6,1096096.6
15926,2021-03-24T00:00:00.0000000,13:00-14:00,46654.3,1096096.6
15927,2021-03-24T00:00:00.0000000,14:00-15:00,46243.9,1096096.6
15928,2021-03-24T00:00:00.0000000,15:00-16:00,46329.4,1096096.6
15929,2021-03-24T00:00:00.0000000,16:00-17:00,46926.7,1096096.6
15930,2021-03-24T00:00:00.0000000,17:00-18:00,48162.9,1096096.6
15931,2021-03-24T00:00:00.0000000,18:00-19:00,48938.0,1096096.6
15932,2021-03-24T00:00:00.0000000,19:00-20:00,49327.6,1096096.6
15933,2021-03-24T00:00:00.0000000,20:00-21:00,48060.8,1096096.6
15934,2021-03-24T00:00:00.0000000,21:00-22:00,45946.3,1096096.6
15935,2021-03-24T00:00:00.0000000,22:00-23:00,44901.0,1096096.6
15936,2021-03-25T00:00:00.0000000,23:00-24:00,43098.6,1100025.9
15937,2021-03-25T00:00:00.0000000,00:00-01:00,41680.9,1100025.9
15938,2021-03-25T00:00:00.0000000,01:00-02:00,41152.0,1100025.9
15939,2021-03-25T00:00:00.0000000,02:00-03:00,40755.6,1100025.9
15940,2021-03-25T00:00:00.0000000,03:00-04:00,41112.6,1100025.9
15941,2021-03-25T00:00:00.0000000,04:00-05:00,41980.8,1100025.9
15942,2021-03-25T00:00:00.0000000,05:00-06:00,43622.3,1100025.9
15943,2021-03-25T00:00:00.0000000,06:00-07:00,47364.2,1100025.9
15944,2021-03-25T00:00:00.0000000,07:00-08:00,49776.1,1100025.9
15945,2021-03-25T00:00:00.0000000,08:00-09:00,50003.9,1100025.9
15946,2021-03-25T00:00:00.0000000,09:00-10:00,49155.6,1100025.9
15947,2021-03-25T00:00:00.0000000,10:00-11:00,48468.8,1100025.9
15948,2021-03-25T00:00:00.0000000,11:00-12:00,46524.5,1100025.9
15949,2021-03-25T00:00:00.0000000,12:00-13:00,45839.1,1100025.9
15950,2021-03-25T00:00:00.0000000,13:00-14:00,44822.3,1100025.9
15951,2021-03-25T00:00:00.0000000,14:00-15:00,45247.0,1100025.9
15952,2021-03-25T00:00:00.0000000,15:00-16:00,45768.3,1100025.9
15953,2021-03-25T00:00:00.0000000,16:00-17:00,46365.6,1100025.9
15954,2021-03-25T00:00:00.0000000,17:00-18:00,47688.9,1100025.9
15955,2021-03-25T00:00:00.0000000,18:00-19:00,48372.2,1100025.9
15956,2021-03-25T00:00:00.0000000,19:00-20:00,47974.8,1100025.9
15957,2021-03-25T00:00:00.0000000,20:00-21:00,46641.2,1100025.9
15958,2021-03-25T00:00:00.0000000,21:00-22:00,45086.9,1100025.9
15959,2021-03-25T00:00:00.0000000,22:00-23:00,43268.8,1100025.9
15960,2021-03-26T00:00:00.0000000,23:00-24:00,41383.8,1090056.2
15961,2021-03-26T00:00:00.0000000,00:00-01:00,40915.5,1090056.2
15962,2021-03-26T00:00:00.0000000,01:00-02:00,39871.4,1090056.2
15963,2021-03-26T00:00:00.0000000,02:00-03:00,38555.0,1090056.2
15964,2021-03-26T00:00:00.0000000,03:00-04:00,37634.9,1090056.2
15965,2021-03-26T00:00:00.0000000,04:00-05:00,37880.1,1090056.2
15966,2021-03-26T00:00:00.0000000,05:00-06:00,38366.9,1090056.2
15967,2021-03-26T00:00:00.0000000,06:00-07:00,39282.7,1090056.2
15968,2021-03-26T00:00:00.0000000,07:00-08:00,40373.8,1090056.2
15969,2021-03-26T00:00:00.0000000,08:00-09:00,40847.4,1090056.2
15970,2021-03-26T00:00:00.0000000,09:00-10:00,41598.2,1090056.2
15971,2021-03-26T00:00:00.0000000,10:00-11:00,41745.2,1090056.2
15972,2021-03-26T00:00:00.0000000,11:00-12:00,41351.7,1090056.2
15973,2021-03-26T00:00:00.0000000,12:00-13:00,40830.1,1090056.2
15974,2021-03-26T00:00:00.0000000,13:00-14:00,40202.5,1090056.2
15975,2021-03-26T00:00:00.0000000,14:00-15:00,39857.2,1090056.2
15976,2021-03-26T00:00:00.0000000,15:00-16:00,39662.2,1090056.2
15977,2021-03-26T00:00:00.0000000,16:00-17:00,40912.7,1090056.2
15978,2021-03-26T00:00:00.0000000,17:00-18:00,45162.1,1090056.2
15979,2021-03-26T00:00:00.0000000,18:00-19:00,46970.5,1090056.2
15980,2021-03-26T00:00:00.0000000,19:00-20:00,47162.6,1090056.2
15981,2021-03-26T00:00:00.0000000,20:00-21:00,45519.8,1090056.2
15982,2021-03-26T00:00:00.0000000,21:00-22:00,44220.8,1090056.2
15983,2021-03-26T00:00:00.0000000,22:00-23:00,42702.5,1090056.2
15984,2021-03-27T00:00:00.0000000,23:00-24:00,41575.5,993201.3
15985,2021-03-27T00:00:00.0000000,00:00-01:00,40186.3,993201.3
15986,2021-03-27T00:00:00.0000000,01:00-03:00,39037.7,993201.3
15987,2021-03-27T00:00:00.0000000,03:00-04:00,37918.1,993201.3
15988,2021-03-27T00:00:00.0000000,04:00-05:00,37637.0,993201.3
15989,2021-03-27T00:00:00.0000000,05:00-06:00,37921.3,993201.3
15990,2021-03-27T00:00:00.0000000,06:00-07:00,38783.6,993201.3
15991,2021-03-27T00:00:00.0000000,07:00-08:00,39626.2,993201.3
15992,2021-03-27T00:00:00.0000000,08:00-09:00,40423.4,993201.3
15993,2021-03-27T00:00:00.0000000,09:00-10:00,41357.1,993201.3
15994,2021-03-27T00:00:00.0000000,10:00-11:00,40322.2,993201.3
15995,2021-03-27T00:00:00.0000000,11:00-12:00,40208.8,993201.3
15996,2021-03-27T00:00:00.0000000,12:00-13:00,39941.4,993201.3
15997,2021-03-27T00:00:00.0000000,13:00-14:00,39656.3,993201.3
15998,2021-03-27T00:00:00.0000000,14:00-15:00,39415.6,993201.3
15999,2021-03-27T00:00:00.0000000,15:00-16:00,39381.1,993201.3
16000,2021-03-27T00:00:00.0000000,16:00-17:00,39623.2,993201.3
16001,2021-03-27T00:00:00.0000000,17:00-18:00,40733.0,993201.3
16002,2021-03-27T00:00:00.0000000,18:00-19:00,43398.8,993201.3
16003,2021-03-27T00:00:00.0000000,19:00-20:00,45452.3,993201.3
16004,2021-03-27T00:00:00.0000000,20:00-21:00,45897.1,993201.3
16005,2021-03-27T00:00:00.0000000,21:00-22:00,45499.3,993201.3
16006,2021-03-27T00:00:00.0000000,22:00-23:00,44044.2,993201.3
16007,2021-03-27T00:00:00.0000000,23:00-24:00,42060.5,993201.3
16008,2021-03-28T00:00:00.0000000,00:00-01:00,39032.5,938524.5
16009,2021-03-28T00:00:00.0000000,01:00-02:00,37858.3,938524.5
16010,2021-03-28T00:00:00.0000000,02:00-03:00,37866.5,938524.5
16011,2021-03-28T00:00:00.0000000,03:00-04:00,38407.4,938524.5
16012,2021-03-28T00:00:00.0000000,04:00-05:00,39373.6,938524.5
16013,2021-03-28T00:00:00.0000000,05:00-06:00,41389.5,938524.5
16014,2021-03-28T00:00:00.0000000,06:00-07:00,45341.2,938524.5
